Country,Country Code,Series,Series Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Faeroe Islands,FRO,SABER: (Teachers) Policy Goal 6 Lever 1: Are there systems in place to assess student learning in order to inform teaching and policy?,SABER.TECH.GOAL6.LVL1,,,,,,,,,,,,,,,
Faeroe Islands,FRO,SABER: (Teachers) Policy Goal 5: Leading teachers with strong principals,SABER.TECH.GOAL5,,,,,,,,,,,,,,,
Faeroe Islands,FRO,SABER: (Teachers) Policy Goal 5 Lever 2: Are principals expected to support and improve instructional practice?,SABER.TECH.GOAL5.LVL2,,,,,,,,,,,,,,,
Faeroe Islands,FRO,SABER: (Teachers) Policy Goal 5 Lever 1: Does the education system invest in developing qualified school leaders?,SABER.TECH.GOAL5.LVL1,,,,,,,,,,,,,,,
Faeroe Islands,FRO,SABER: (Teachers) Policy Goal 4: Matching teachers' skills with students' needs,SABER.TECH.GOAL4,,,,,,,,,,,,,,,
Faeroe Islands,FRO,SABER: (Teachers) Policy Goal 4 Lever 2: Are there incentives for teachers to teach critical shortage subjects?,SABER.TECH.GOAL4.LVL2,,,,,,,,,,,,,,,
Faeroe Islands,FRO,SABER: (Teachers) Policy Goal 4 Lever 1: Are there incentives for teachers to work at hard-to-staff schools?,SABER.TECH.GOAL4.LVL1,,,,,,,,,,,,,,,
Faeroe Islands,FRO,SABER: (Teachers) Policy Goal 3: Preparing teachers with useful Training and experience,SABER.TECH.GOAL3,,,,,,,,,,,,,,,
Faeroe Islands,FRO,SABER: (Teachers) Policy Goal 3 Lever 2: To what extent are teacher-entrants required to be familiar with classroom practice?,SABER.TECH.GOAL3.LVL2,,,,,,,,,,,,,,,
Faeroe Islands,FRO,SABER: (Teachers) Policy Goal 3 Lever 1: Are there minimum standards for pre-service teaching education programs?,SABER.TECH.GOAL3.LVL1,,,,,,,,,,,,,,,
Faeroe Islands,FRO,SABER: (Teachers) Policy Goal 2: Attracting the best into teaching,SABER.TECH.GOAL2,,,,,,,,,,,,,,,
Faeroe Islands,FRO,SABER: (Teachers) Policy Goal 1: Setting clear expectations for teachers,SABER.TECH.GOAL1,,,,,,,,,,,,,,,
Faeroe Islands,FRO,SABER: (Teachers) Policy Goal 1 Lever 1: Are there clear expectations for teachers?,SABER.TECH.GOAL1.LVL1,,,,,,,,,,,,,,,
Faeroe Islands,FRO,SABER: (Teachers) Policy Goal 1 Lever 2: Is there useful guidance on the use of teachers' working time?,SABER.TECH.GOAL1.LVL2,,,,,,,,,,,,,,,
Faeroe Islands,FRO,SABER: (School Autonomy Accountability) Policy Goal 2 Lever 1: Autonomy in teacher appointment and deployment decisions,SABER.SCH.ATNM.GOAL2.LVL1,,,,,,,,,,,,,,,
Faeroe Islands,FRO,SABER: (School Autonomy Accountability) Policy Goal 1 Lever 3: Legal authority over the management of teacher salaries,SABER.SCH.ATNM.GOAL1.LVL3,,,,,,,,,,,,,,,
Faeroe Islands,FRO,SABER: (Engaging the Private Sector) Policy Goal 1 Lever 4: Teacher dismissal,SABER.PRVT.GOAL1.LVL4,,,,,,,,,,,,,,,
Faeroe Islands,FRO,SABER: (Teachers) Policy Goal 7 Lever 1: Are there opportunities for professional development?,SABER.TECH.GOAL7.LVL1,,,,,,,,,,,,,,,
Fiji,FJI,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,,,,,,,,,,,,,,,
Fiji,FJI,PISA: Mean performance on the science scale,LO.PISA.SCI,,,,,,,,,,,,,,,
Fiji,FJI,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,,,,,,,,,,,,,,,
Fiji,FJI,Pupil-teacher ratio in secondary education (headcount basis),SE.SEC.ENRL.TC.ZS,19.14833,18.99961,24.62398,22.38328,,23.86738,22.90224,18.72004,,,26.46551,19.2926,,,
Fiji,FJI,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,,,,,,,,,,,,,,,
Fiji,FJI,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,,,,,,,,,,,,,,,
Fiji,FJI,Pupil-teacher ratio in lower secondary education (headcount basis),UIS.PTRHC.2,,,24.76453,22.38187,,,,19.57351,,,,26.24225,,,
Fiji,FJI,Pupil-teacher ratio in upper secondary education (headcount basis),UIS.PTRHC.3,,,24.34349,22.38607,,,,17.12738,,,,13.34818,,,
Fiji,FJI,"Teachers in lower secondary education, both sexes (number)",UIS.T.2,,,2684,3022,,,,3428,,,,2324,,,
Fiji,FJI,"Teachers in upper secondary education, both sexes (number)",UIS.T.3,,,1345,1536,,,,1837,,,,2717,,,
Fiji,FJI,"Percentage of teachers in upper secondary education who are trained, both sexes (%)",UIS.TRTP.3,,,,,,,,94.77409,,,,100,,,
Fiji,FJI,"Percentage of teachers in lower secondary education who are trained, both sexes (%)",UIS.TRTP.2,,,,,,,,,,,,100,,,
Fiji,FJI,Government expenditure per secondary student as % of GDP per capita (%),SE.XPD.SECO.PC.ZS,,,,16.13281,,,,,,,5.92382,,,,
Fiji,FJI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,4324904743.84193,4531818976.21465,4668407829.34131,5051005179.72104,5250022959.4358,5511561365.14882,5610110501.69261,5779236607.48801,5742415419.56839,5984292255.06692,6273071486.95181,6502570627.55953,6828493874.34403,7191376620.47063,
Fiji,FJI,SABER: (Engaging the Private Sector) Policy Goal 1 Lever 3: Teacher salaries,SABER.PRVT.GOAL1.LVL3,,,,,,,,,,,,,,,
Fiji,FJI,SABER: (Engaging the Private Sector) Policy Goal 1 Lever 1: Teacher standards,SABER.PRVT.GOAL1.LVL1,,,,,,,,,,,,,,,
Fiji,FJI,SABER: (Teachers) Policy Goal 2 Lever 1: Are entry requirements set up to attract talented candidates?,SABER.TECH.GOAL2.LVL1,,,,,,,,,,,,,,,
Fiji,FJI,SABER: (Teachers) Policy Goal 2 Lever 2: Is teacher pay appealing for talented candidates?,SABER.TECH.GOAL2.LVL2,,,,,,,,,,,,,,,
Fiji,FJI,SABER: (Teachers) Policy Goal 2 Lever 3: Are working conditions appealing for talented applicants?,SABER.TECH.GOAL2.LVL3,,,,,,,,,,,,,,,
Fiji,FJI,SABER: (Teachers) Policy Goal 2 Lever 4: Are there attractive career opportunities?,SABER.TECH.GOAL2.LVL4,,,,,,,,,,,,,,,
Fiji,FJI,SABER: (Teachers) Policy Goal 8: Motivating teachers to perform,SABER.TECH.GOAL8,,,,,,,,,,,,,,,
Fiji,FJI,SABER: (Teachers) Policy Goal 8 Lever 3: Is teacher compensation linked to performance?,SABER.TECH.GOAL8.LVL3,,,,,,,,,,,,,,,
Fiji,FJI,SABER: (Teachers) Policy Goal 8 Lever 2: Are there mechanisms to hold teachers accountable?,SABER.TECH.GOAL8.LVL2,,,,,,,,,,,,,,,
Fiji,FJI,SABER: (Teachers) Policy Goal 8 Lever 1: Are career opportunities linked to performance?,SABER.TECH.GOAL8.LVL1,,,,,,,,,,,,,,,
Fiji,FJI,SABER: (Teachers) Policy Goal 7: Supporting teachers to improve instruction,SABER.TECH.GOAL7,,,,,,,,,,,,,,,
Fiji,FJI,SABER: (Teachers) Policy Goal 7 Lever 3: Is teacher professional development assigned based on perceived needs?,SABER.TECH.GOAL7.LVL3,,,,,,,,,,,,,,,
Fiji,FJI,SABER: (Teachers) Policy Goal 7 Lever 2: Is teacher professional development collaborative and focused on instructional improvement?,SABER.TECH.GOAL7.LVL2,,,,,,,,,,,,,,,
Fiji,FJI,SABER: (Engaging the Private Sector) Policy Goal 1 Lever 2: Teacher appointment and deployment,SABER.PRVT.GOAL1.LVL2,,,,,,,,,,,,,,,
Fiji,FJI,SABER: (Teachers) Policy Goal 6: Monitoring teaching and learning,SABER.TECH.GOAL6,,,,,,,,,,,,,,,
Fiji,FJI,SABER: (Teachers) Policy Goal 6 Lever 3: Are there multiple mechanisms to evaluate teacher performance?,SABER.TECH.GOAL6.LVL3,,,,,,,,,,,,,,,
Fiji,FJI,SABER: (Teachers) Policy Goal 6 Lever 2: Are there systems in place to monitor teacher performance?,SABER.TECH.GOAL6.LVL2,,,,,,,,,,,,,,,
Fiji,FJI,SABER: (Teachers) Policy Goal 6 Lever 1: Are there systems in place to assess student learning in order to inform teaching and policy?,SABER.TECH.GOAL6.LVL1,,,,,,,,,,,,,,,
Fiji,FJI,SABER: (Teachers) Policy Goal 5: Leading teachers with strong principals,SABER.TECH.GOAL5,,,,,,,,,,,,,,,
Fiji,FJI,SABER: (Teachers) Policy Goal 5 Lever 2: Are principals expected to support and improve instructional practice?,SABER.TECH.GOAL5.LVL2,,,,,,,,,,,,,,,
Fiji,FJI,SABER: (Teachers) Policy Goal 5 Lever 1: Does the education system invest in developing qualified school leaders?,SABER.TECH.GOAL5.LVL1,,,,,,,,,,,,,,,
Fiji,FJI,SABER: (Teachers) Policy Goal 4: Matching teachers' skills with students' needs,SABER.TECH.GOAL4,,,,,,,,,,,,,,,
Fiji,FJI,SABER: (Teachers) Policy Goal 4 Lever 2: Are there incentives for teachers to teach critical shortage subjects?,SABER.TECH.GOAL4.LVL2,,,,,,,,,,,,,,,
Fiji,FJI,SABER: (Teachers) Policy Goal 4 Lever 1: Are there incentives for teachers to work at hard-to-staff schools?,SABER.TECH.GOAL4.LVL1,,,,,,,,,,,,,,,
Fiji,FJI,SABER: (Teachers) Policy Goal 3: Preparing teachers with useful Training and experience,SABER.TECH.GOAL3,,,,,,,,,,,,,,,
Fiji,FJI,SABER: (Teachers) Policy Goal 3 Lever 2: To what extent are teacher-entrants required to be familiar with classroom practice?,SABER.TECH.GOAL3.LVL2,,,,,,,,,,,,,,,
Fiji,FJI,SABER: (Teachers) Policy Goal 3 Lever 1: Are there minimum standards for pre-service teaching education programs?,SABER.TECH.GOAL3.LVL1,,,,,,,,,,,,,,,
Fiji,FJI,SABER: (Teachers) Policy Goal 2: Attracting the best into teaching,SABER.TECH.GOAL2,,,,,,,,,,,,,,,
Fiji,FJI,SABER: (Teachers) Policy Goal 1: Setting clear expectations for teachers,SABER.TECH.GOAL1,,,,,,,,,,,,,,,
Fiji,FJI,SABER: (Teachers) Policy Goal 1 Lever 1: Are there clear expectations for teachers?,SABER.TECH.GOAL1.LVL1,,,,,,,,,,,,,,,
Fiji,FJI,SABER: (Teachers) Policy Goal 1 Lever 2: Is there useful guidance on the use of teachers' working time?,SABER.TECH.GOAL1.LVL2,,,,,,,,,,,,,,,
Fiji,FJI,SABER: (School Autonomy Accountability) Policy Goal 2 Lever 1: Autonomy in teacher appointment and deployment decisions,SABER.SCH.ATNM.GOAL2.LVL1,,,,,,,,,,,,,,,
Fiji,FJI,SABER: (School Autonomy Accountability) Policy Goal 1 Lever 3: Legal authority over the management of teacher salaries,SABER.SCH.ATNM.GOAL1.LVL3,,,,,,,,,,,,,,,
Fiji,FJI,SABER: (Engaging the Private Sector) Policy Goal 1 Lever 4: Teacher dismissal,SABER.PRVT.GOAL1.LVL4,,,,,,,,,,,,,,,
Fiji,FJI,SABER: (Teachers) Policy Goal 7 Lever 1: Are there opportunities for professional development?,SABER.TECH.GOAL7.LVL1,,,,,,,,,,,,,,,
Finland,FIN,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,,,544.28918697,,,548.358395099193,,,540.504348071396,,,518.750335282979,,,
Finland,FIN,PISA: Mean performance on the science scale,LO.PISA.SCI,,,548.22500161,,,563.32283387828,,,554.079510006501,,,545.441939987881,,,
Finland,FIN,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,19834.6101766786,26646.7863676239,27022.5498519454,27922.1651561967,27806.2208958296,27708.3929797893,28201.0256410256,29386.0133400308,32691.992347636,29028.8215617338,30586.6133600724,32148.0835174062,32356.4709665648,,
Finland,FIN,Pupil-teacher ratio in secondary education (headcount basis),SE.SEC.ENRL.TC.ZS,13.1808,12.77342,12.22628,10.15341,10.25668,9.8669,9.79414,10.03077,9.88786,9.90598,9.50424,9.26577,12.70659,,
Finland,FIN,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,22320.1921079866,30514.0634153595,30335.6594123372,32407.0725128915,32272.5050811701,30792.68027229,31282.0512820513,32512.8908532094,34706.7504782728,31351.2700894105,33033.6712866121,34720.1332620372,34945.2406658622,,
Finland,FIN,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,23104.2347306139,32135.8247579584,34373.5116890647,34825.202285856,34680.5937893951,30961.6963477675,31846.1538461538,32730.6111044585,35743.0992074337,32276.1558219941,34008.2818005443,36817.395772154,37056.0506947238,,
Finland,FIN,Pupil-teacher ratio in lower secondary education (headcount basis),UIS.PTRHC.2,10.60712,10.36946,9.55161,9.53479,9.54067,,9.75762,10.52316,9.94433,9.64639,9.19236,8.80603,9.02802,,
Finland,FIN,Pupil-teacher ratio in upper secondary education (headcount basis),UIS.PTRHC.3,15.54699,14.91578,14.78718,10.75398,10.96387,,9.82606,9.63935,9.84034,10.13101,9.76867,9.659,15.99444,,
Finland,FIN,"Teachers in lower secondary education, both sexes (number)",UIS.T.2,18166,18508,20326,20666,20861,,20604,19040,19794,20002,20415,20673,20095,,
Finland,FIN,"Teachers in upper secondary education, both sexes (number)",UIS.T.3,19759,20768,21229,21287,21121,,23566,23951,23525,23074,24078,24170,22483,,
Finland,FIN,"Percentage of teachers in upper secondary education who are trained, both sexes (%)",UIS.TRTP.3,,,,,,,,,,,,,,,
Finland,FIN,"Percentage of teachers in lower secondary education who are trained, both sexes (%)",UIS.TRTP.2,,,,,,,,,,,,,,,
Finland,FIN,Government expenditure per secondary student as % of GDP per capita (%),SE.XPD.SECO.PC.ZS,24.30857,25.32816,25.99888,31.06666,30.83827,30.50341,29.59148,30.83062,34.36908,34.8965,34.70223,,,,
Finland,FIN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,142853328005.729,147807443349.567,150204095385.234,162557518837.868,168216963832.539,181811096107.704,198374170446.306,211099474842.229,200455992009.62,205397643690.527,216885348844.895,217692078040.659,216848004036.479,217202446541.784,
Finland,FIN,SABER: (Engaging the Private Sector) Policy Goal 1 Lever 3: Teacher salaries,SABER.PRVT.GOAL1.LVL3,,,,,,,,,,,,,,,
Finland,FIN,SABER: (Engaging the Private Sector) Policy Goal 1 Lever 1: Teacher standards,SABER.PRVT.GOAL1.LVL1,,,,,,,,,,,,,,,
Finland,FIN,SABER: (Teachers) Policy Goal 2 Lever 1: Are entry requirements set up to attract talented candidates?,SABER.TECH.GOAL2.LVL1,,,,,,,,,,,,,,,
Finland,FIN,SABER: (Teachers) Policy Goal 2 Lever 2: Is teacher pay appealing for talented candidates?,SABER.TECH.GOAL2.LVL2,,,,,,,,,,,,,,,
Finland,FIN,SABER: (Teachers) Policy Goal 2 Lever 3: Are working conditions appealing for talented applicants?,SABER.TECH.GOAL2.LVL3,,,,,,,,,,,,,,,
Finland,FIN,SABER: (Teachers) Policy Goal 2 Lever 4: Are there attractive career opportunities?,SABER.TECH.GOAL2.LVL4,,,,,,,,,,,,,,,
Finland,FIN,SABER: (Teachers) Policy Goal 8: Motivating teachers to perform,SABER.TECH.GOAL8,,,,,,,,,,,,,,,
Finland,FIN,SABER: (Teachers) Policy Goal 8 Lever 3: Is teacher compensation linked to performance?,SABER.TECH.GOAL8.LVL3,,,,,,,,,,,,,,,
Finland,FIN,SABER: (Teachers) Policy Goal 8 Lever 2: Are there mechanisms to hold teachers accountable?,SABER.TECH.GOAL8.LVL2,,,,,,,,,,,,,,,
Finland,FIN,SABER: (Teachers) Policy Goal 8 Lever 1: Are career opportunities linked to performance?,SABER.TECH.GOAL8.LVL1,,,,,,,,,,,,,,,
Finland,FIN,SABER: (Teachers) Policy Goal 7: Supporting teachers to improve instruction,SABER.TECH.GOAL7,,,,,,,,,,,,,,,
Finland,FIN,SABER: (Teachers) Policy Goal 7 Lever 3: Is teacher professional development assigned based on perceived needs?,SABER.TECH.GOAL7.LVL3,,,,,,,,,,,,,,,
Finland,FIN,SABER: (Teachers) Policy Goal 7 Lever 2: Is teacher professional development collaborative and focused on instructional improvement?,SABER.TECH.GOAL7.LVL2,,,,,,,,,,,,,,,
Finland,FIN,SABER: (Engaging the Private Sector) Policy Goal 1 Lever 2: Teacher appointment and deployment,SABER.PRVT.GOAL1.LVL2,,,,,,,,,,,,,,,
Finland,FIN,SABER: (Teachers) Policy Goal 6: Monitoring teaching and learning,SABER.TECH.GOAL6,,,,,,,,,,,,,,,
Finland,FIN,SABER: (Teachers) Policy Goal 6 Lever 3: Are there multiple mechanisms to evaluate teacher performance?,SABER.TECH.GOAL6.LVL3,,,,,,,,,,,,,,,
Finland,FIN,SABER: (Teachers) Policy Goal 6 Lever 2: Are there systems in place to monitor teacher performance?,SABER.TECH.GOAL6.LVL2,,,,,,,,,,,,,,,
Finland,FIN,SABER: (Teachers) Policy Goal 6 Lever 1: Are there systems in place to assess student learning in order to inform teaching and policy?,SABER.TECH.GOAL6.LVL1,,,,,,,,,,,,,,,
Finland,FIN,SABER: (Teachers) Policy Goal 5: Leading teachers with strong principals,SABER.TECH.GOAL5,,,,,,,,,,,,,,,
Finland,FIN,SABER: (Teachers) Policy Goal 5 Lever 2: Are principals expected to support and improve instructional practice?,SABER.TECH.GOAL5.LVL2,,,,,,,,,,,,,,,
Finland,FIN,SABER: (Teachers) Policy Goal 5 Lever 1: Does the education system invest in developing qualified school leaders?,SABER.TECH.GOAL5.LVL1,,,,,,,,,,,,,,,
Finland,FIN,SABER: (Teachers) Policy Goal 4: Matching teachers' skills with students' needs,SABER.TECH.GOAL4,,,,,,,,,,,,,,,
Finland,FIN,SABER: (Teachers) Policy Goal 4 Lever 2: Are there incentives for teachers to teach critical shortage subjects?,SABER.TECH.GOAL4.LVL2,,,,,,,,,,,,,,,
Finland,FIN,SABER: (Teachers) Policy Goal 4 Lever 1: Are there incentives for teachers to work at hard-to-staff schools?,SABER.TECH.GOAL4.LVL1,,,,,,,,,,,,,,,
Finland,FIN,SABER: (Teachers) Policy Goal 3: Preparing teachers with useful Training and experience,SABER.TECH.GOAL3,,,,,,,,,,,,,,,
Finland,FIN,SABER: (Teachers) Policy Goal 3 Lever 2: To what extent are teacher-entrants required to be familiar with classroom practice?,SABER.TECH.GOAL3.LVL2,,,,,,,,,,,,,,,
Finland,FIN,SABER: (Teachers) Policy Goal 3 Lever 1: Are there minimum standards for pre-service teaching education programs?,SABER.TECH.GOAL3.LVL1,,,,,,,,,,,,,,,
Finland,FIN,SABER: (Teachers) Policy Goal 2: Attracting the best into teaching,SABER.TECH.GOAL2,,,,,,,,,,,,,,,
Finland,FIN,SABER: (Teachers) Policy Goal 1: Setting clear expectations for teachers,SABER.TECH.GOAL1,,,,,,,,,,,,,,,
Finland,FIN,SABER: (Teachers) Policy Goal 1 Lever 1: Are there clear expectations for teachers?,SABER.TECH.GOAL1.LVL1,,,,,,,,,,,,,,,
Finland,FIN,SABER: (Teachers) Policy Goal 1 Lever 2: Is there useful guidance on the use of teachers' working time?,SABER.TECH.GOAL1.LVL2,,,,,,,,,,,,,,,
Finland,FIN,SABER: (School Autonomy Accountability) Policy Goal 2 Lever 1: Autonomy in teacher appointment and deployment decisions,SABER.SCH.ATNM.GOAL2.LVL1,,,,,,,,,,,,3,,,
Finland,FIN,SABER: (School Autonomy Accountability) Policy Goal 1 Lever 3: Legal authority over the management of teacher salaries,SABER.SCH.ATNM.GOAL1.LVL3,,,,,,,,,,,,2,,,
Finland,FIN,SABER: (Engaging the Private Sector) Policy Goal 1 Lever 4: Teacher dismissal,SABER.PRVT.GOAL1.LVL4,,,,,,,,,,,,,,,
Finland,FIN,SABER: (Teachers) Policy Goal 7 Lever 1: Are there opportunities for professional development?,SABER.TECH.GOAL7.LVL1,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,PISA: Mean performance on the science scale,LO.PISA.SCI,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Pupil-teacher ratio in secondary education (headcount basis),SE.SEC.ENRL.TC.ZS,21.18362,21.2203,20.92713,21.30233,21.02541,20.92145,20.33348,20.73821,20.51112,20.56097,20.30559,20.36157,20.04776,,
Fragile and conflict affected situations,FCS,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Pupil-teacher ratio in lower secondary education (headcount basis),UIS.PTRHC.2,23.8375,23.62216,22.93321,23.39152,22.92729,22.95477,22.34261,22.83605,22.99477,23.33207,22.80542,23.00195,,,
